Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
7508,US-2024-135692-CHO-MIL-31000,2024-04-27,2029-10-22,Standard Class,135692,United States,Fort Worth,Texas,76106,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,76106,32.81417,-97.35209,Fort Worth,TX,Texas,True,,37777.0,1007.5,48439.0,Tarrant,"{""48439"": 100}",Tarrant,48439,False,False,America/Chicago
7785,US-2024-146493-CHO-FUD-51000,2024-06-01,2029-11-26,Standard Class,146493,United States,Fremont,Nebraska,68025,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,68025,41.43749,-96.49158,Fremont,NE,Nebraska,True,,31304.0,97.5,31053.0,Dodge,"{""31053"": 73.6, ""31155"": 26.27, ""31177"": 0.13}",Dodge|Saunders|Washington,31053|31155|31177,False,False,America/Chicago
8545,US-2024-137582-CHO-NUT-13000,2024-09-04,2030-03-01,Standard Class,137582,United States,Oakland,California,94601,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,94601,37.77684,-122.21822,Oakland,CA,California,True,,52102.0,6288.0,6001.0,Alameda,"{""06001"": 100}",Alameda,06001,False,False,America/Los_Angeles
10126,US-2024-146780-CHO-FUD-51000,2024-12-25,2030-06-22,Standard Class,146780,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,10035,40.79538,-73.92965,New York,NY,New York,True,,38595.0,10608.7,36061.0,New York,"{""36061"": 100}",New York,36061,False,False,America/New_York
603,US-2021-133753-CHO-SCR-58000,2021-06-09,2026-12-04,Second Class,133753,United States,Huntsville,Texas,77340,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,77340,30.64601,-95.53441,Huntsville,TX,Texas,True,,33969.0,61.5,48471.0,Walker,"{""48471"": 100}",Walker,48471,False,False,America/Chicago
610,US-2021-133753-CHO-NUT-13000,2021-06-09,2026-12-04,Second Class,133753,United States,Huntsville,Texas,77340,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,77340,30.64601,-95.53441,Huntsville,TX,Texas,True,,33969.0,61.5,48471.0,Walker,"{""48471"": 100}",Walker,48471,False,False,America/Chicago
2101,US-2022-119214-CHO-FUD-51000,2022-01-23,2027-07-20,Standard Class,119214,United States,Bozeman,Montana,59715,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,59715,45.6928,-110.9065,Bozeman,MT,Montana,True,,39061.0,51.1,30031.0,Gallatin,"{""30031"": 91.81, ""30067"": 8.19}",Gallatin|Park,30031|30067,False,False,America/Denver
2102,US-2022-119214-CHO-SCR-58000,2022-01-23,2027-07-20,Standard Class,119214,United States,Bozeman,Montana,59715,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,59715,45.6928,-110.9065,Bozeman,MT,Montana,True,,39061.0,51.1,30031.0,Gallatin,"{""30031"": 91.81, ""30067"": 8.19}",Gallatin|Park,30031|30067,False,False,America/Denver
2621,US-2022-156153-CHO-SCR-58000,2022-05-31,2027-11-23,Second Class,156153,United States,Long Beach,New York,11561,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,11561,40.58969,-73.64455,Long Beach,NY,New York,True,,38755.0,3729.7,36059.0,Nassau,"{""36059"": 100}",Nassau,36059,False,False,America/New_York
6117,US-2023-119018-OTH-GUM-21000,2023-11-04,2029-04-30,Standard Class,119018,United States,Los Angeles,California,90004,Other,Pacific,OTH-GUM-21000,Wonka Gum,1.25,1,0.65,0.6,90004,34.07624,-118.31101,Los Angeles,CA,California,True,,58833.0,7445.8,6037.0,Los Angeles,"{""06037"": 100}",Los Angeles,06037,False,False,America/Los_Angeles
6118,US-2023-119018-CHO-FUD-51000,2023-11-04,2029-04-30,Standard Class,119018,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,90004,34.07624,-118.31101,Los Angeles,CA,California,True,,58833.0,7445.8,6037.0,Los Angeles,"{""06037"": 100}",Los Angeles,06037,False,False,America/Los_Angeles
6122,US-2023-119018-CHO-NUT-13000,2023-11-04,2029-04-30,Standard Class,119018,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,90004,34.07624,-118.31101,Los Angeles,CA,California,True,,58833.0,7445.8,6037.0,Los Angeles,"{""06037"": 100}",Los Angeles,06037,False,False,America/Los_Angeles
7626,US-2024-161655-CHO-MIL-31000,2024-05-13,2029-11-08,Second Class,161655,United States,Newark,Delaware,19711,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,19711,39.71379,-75.74033,Newark,DE,Delaware,True,,49746.0,700.8,10003.0,New Castle,"{""10003"": 100}",New Castle,10003,False,False,America/New_York
9874,US-2024-152436-CHO-MIL-31000,2024-12-08,2030-06-02,Second Class,152436,United States,Cranston,Rhode Island,02920,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,02920,41.76719,-71.4655,Cranston,RI,Rhode Island,True,,36907.0,1592.5,44007.0,Providence,"{""44007"": 100}",Providence,44007,False,False,America/New_York
1852,US-2021-122959-CHO-MIL-31000,2021-12-12,2027-06-04,Same Day,122959,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,78207,29.42223,-98.52545,San Antonio,TX,Texas,True,,51381.0,2717.4,48029.0,Bexar,"{""48029"": 100}",Bexar,48029,False,False,America/Chicago
2584,US-2022-109708-CHO-NUT-13000,2022-05-25,2027-11-18,Second Class,109708,United States,Columbia,Tennessee,38401,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,38401,35.62955,-87.02097,Columbia,TN,Tennessee,True,,65393.0,85.1,47119.0,Maury,"{""47119"": 96.07, ""47187"": 2.1, ""47117"": 1.83}",Maury|Williamson|Marshall,47119|47187|47117,False,False,America/Chicago
2760,US-2022-112144-CHO-NUT-13000,2022-06-28,2027-12-23,Standard Class,112144,United States,Gilbert,Arizona,85234,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,85234,33.36479,-111.73924,Gilbert,AZ,Arizona,True,,49466.0,1599.1,4013.0,Maricopa,"{""04013"": 100}",Maricopa,04013,False,False,America/Phoenix
5403,US-2023-166163-CHO-MIL-31000,2023-08-15,2029-02-09,Second Class,166163,United States,Oakland,California,94601,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,94601,37.77684,-122.21822,Oakland,CA,California,True,,52102.0,6288.0,6001.0,Alameda,"{""06001"": 100}",Alameda,06001,False,False,America/Los_Angeles
5408,US-2023-166163-CHO-NUT-13000,2023-08-15,2029-02-09,Second Class,166163,United States,Oakland,California,94601,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,94601,37.77684,-122.21822,Oakland,CA,California,True,,52102.0,6288.0,6001.0,Alameda,"{""06001"": 100}",Alameda,06001,False,False,America/Los_Angeles
5565,US-2023-101616-CHO-TRI-54000,2023-09-03,2029-02-26,First Class,101616,United States,Monroe,Louisiana,71203,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,30.0,8,19.6,10.4,71203,32.58398,-92.01351,Monroe,LA,Louisiana,True,,40063.0,130.5,22073.0,Ouachita,"{""22073"": 100}",Ouachita,22073,False,False,America/Chicago
8697,US-2024-130302-CHO-TRI-54000,2024-09-14,2030-03-12,Standard Class,130302,United States,Springfield,Ohio,45503,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,45503,39.96073,-83.7682,Springfield,OH,Ohio,True,,32714.0,723.2,39023.0,Clark,"{""39023"": 100}",Clark,39023,False,False,America/New_York
8732,US-2024-130715-CHO-SCR-58000,2024-09-16,2030-03-13,Standard Class,130715,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,94110,37.74975,-122.41528,San Francisco,CA,California,True,,69679.0,11257.3,6075.0,San Francisco,"{""06075"": 100}",San Francisco,06075,False,False,America/Los_Angeles
9251,US-2024-117114-CHO-SCR-58000,2024-10-31,2030-04-28,Standard Class,117114,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,60610,41.90388,-87.63738,Chicago,IL,Illinois,True,,42904.0,14893.0,17031.0,Cook,"{""17031"": 100}",Cook,17031,False,False,America/Chicago
9252,US-2024-117114-CHO-MIL-31000,2024-10-31,2030-04-28,Standard Class,117114,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,60610,41.90388,-87.63738,Chicago,IL,Illinois,True,,42904.0,14893.0,17031.0,Cook,"{""17031"": 100}",Cook,17031,False,False,America/Chicago
400,US-2021-157406-CHO-FUD-51000,2021-04-25,2026-10-20,Standard Class,157406,United States,Houston,Texas,77095,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,77095,29.90834,-95.65492,Houston,TX,Texas,True,,69644.0,1824.1,48201.0,Harris,"{""48201"": 100}",Harris,48201,False,False,America/Chicago
401,US-2021-157406-CHO-NUT-13000,2021-04-25,2026-10-20,Standard Class,157406,United States,Houston,Texas,77095,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,77095,29.90834,-95.65492,Houston,TX,Texas,True,,69644.0,1824.1,48201.0,Harris,"{""48201"": 100}",Harris,48201,False,False,America/Chicago
1082,US-2021-138835-CHO-FUD-51000,2021-09-10,2027-03-07,Standard Class,138835,United States,Virginia Beach,Virginia,23464,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,23464,36.79732,-76.17899,Virginia Beach,VA,Virginia,True,,76131.0,1763.6,51810.0,Virginia Beach,"{""51810"": 100}",Virginia Beach,51810,False,False,America/New_York
1225,US-2021-115133-CHO-MIL-31000,2021-09-26,2027-03-23,Standard Class,115133,United States,Lancaster,Ohio,43130,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,43130,39.70013,-82.60992,Lancaster,OH,Ohio,True,,62187.0,145.9,39045.0,Fairfield,"{""39045"": 99.81, ""39073"": 0.19}",Fairfield|Hocking,39045|39073,False,False,America/New_York
1232,US-2021-115133-CHO-SCR-58000,2021-09-26,2027-03-23,Standard Class,115133,United States,Lancaster,Ohio,43130,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,43130,39.70013,-82.60992,Lancaster,OH,Ohio,True,,62187.0,145.9,39045.0,Fairfield,"{""39045"": 99.81, ""39073"": 0.19}",Fairfield|Hocking,39045|39073,False,False,America/New_York
6846,US-2024-158512-CHO-FUD-51000,2024-01-12,2029-07-09,Second Class,158512,United States,Washington,District of Columbia,20016,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,20016,38.93822,-77.09139,Washington,DC,District of Columbia,True,,32570.0,2837.8,11001.0,District of Columbia,"{""11001"": 100}",District of Columbia,11001,False,False,America/New_York
1399,US-2021-108707-CHO-TRI-54000,2021-10-24,2027-04-21,Standard Class,108707,United States,Fort Lauderdale,Florida,33311,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,33311,26.14412,-80.17319,Fort Lauderdale,FL,Florida,True,,75435.0,2808.4,12011.0,Broward,"{""12011"": 100}",Broward,12011,False,False,America/New_York
4527,US-2023-127985-CHO-NUT-13000,2023-04-01,2028-09-25,Second Class,127985,United States,Columbus,Georgia,31907,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,31907,32.48388,-84.89976,Columbus,GA,Georgia,True,,62140.0,1006.0,13215.0,Muscogee,"{""13215"": 100}",Muscogee,13215,False,False,America/New_York
5659,US-2023-137176-CHO-MIL-31000,2023-09-09,2029-03-06,Second Class,137176,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,75220,32.86692,-96.87571,Dallas,TX,Texas,True,,40327.0,1376.2,48113.0,Dallas,"{""48113"": 100}",Dallas,48113,False,False,America/Chicago
5897,US-2023-101672-CHO-SCR-58000,2023-10-03,2029-03-29,Standard Class,101672,United States,Lake Forest,California,92630,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,92630,33.64709,-117.68428,Lake Forest,CA,California,True,,66240.0,2427.1,6059.0,Orange,"{""06059"": 100}",Orange,06059,False,False,America/Los_Angeles
5900,US-2023-101672-CHO-NUT-13000,2023-10-03,2029-03-29,Standard Class,101672,United States,Lake Forest,California,92630,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,92630,33.64709,-117.68428,Lake Forest,CA,California,True,,66240.0,2427.1,6059.0,Orange,"{""06059"": 100}",Orange,06059,False,False,America/Los_Angeles
5901,US-2023-101672-CHO-TRI-54000,2023-10-03,2029-03-29,Standard Class,101672,United States,Lake Forest,California,92630,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,92630,33.64709,-117.68428,Lake Forest,CA,California,True,,66240.0,2427.1,6059.0,Orange,"{""06059"": 100}",Orange,06059,False,False,America/Los_Angeles
7317,US-2024-159205-CHO-TRI-54000,2024-03-31,2029-09-23,Second Class,159205,United States,Henderson,Kentucky,42420,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,42420,37.79875,-87.51517,Henderson,KY,Kentucky,True,,38528.0,77.7,21101.0,Henderson,"{""21101"": 100}",Henderson,21101,False,False,America/Chicago
7326,US-2024-159205-CHO-MIL-31000,2024-03-31,2029-09-23,Second Class,159205,United States,Henderson,Kentucky,42420,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,42420,37.79875,-87.51517,Henderson,KY,Kentucky,True,,38528.0,77.7,21101.0,Henderson,"{""21101"": 100}",Henderson,21101,False,False,America/Chicago
8669,US-2024-124898-OTH-KAZ-38000,2024-09-11,2030-03-08,Standard Class,124898,United States,Columbus,Georgia,31907,Other,Gulf,OTH-KAZ-38000,Kazookles,22.75,7,1.75,21.0,31907,32.48388,-84.89976,Columbus,GA,Georgia,True,,62140.0,1006.0,13215.0,Muscogee,"{""13215"": 100}",Muscogee,13215,False,False,America/New_York
9765,US-2024-155089-CHO-TRI-54000,2024-12-02,2030-05-29,Standard Class,155089,United States,Tampa,Florida,33614,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,33614,28.00619,-82.50598,Tampa,FL,Florida,True,,46844.0,1857.0,12057.0,Hillsborough,"{""12057"": 100}",Hillsborough,12057,False,False,America/New_York
9883,US-2024-141201-CHO-TRI-54000,2024-12-09,2030-06-03,Second Class,141201,United States,Salinas,California,93905,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,93905,36.6849,-121.60562,Salinas,CA,California,True,,63121.0,2637.6,6053.0,Monterey,"{""06053"": 100}",Monterey,06053,False,False,America/Los_Angeles
1564,US-2021-159618-CHO-TRI-54000,2021-11-12,2027-05-09,Standard Class,159618,United States,Houston,Texas,77036,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,77036,29.70119,-95.53659,Houston,TX,Texas,True,,72278.0,3836.1,48201.0,Harris,"{""48201"": 100}",Harris,48201,False,False,America/Chicago
1567,US-2021-159618-CHO-MIL-31000,2021-11-12,2027-05-09,Standard Class,159618,United States,Houston,Texas,77036,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,77036,29.70119,-95.53659,Houston,TX,Texas,True,,72278.0,3836.1,48201.0,Harris,"{""48201"": 100}",Harris,48201,False,False,America/Chicago
1570,US-2021-159618-CHO-NUT-13000,2021-11-12,2027-05-09,Standard Class,159618,United States,Houston,Texas,77036,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,77036,29.70119,-95.53659,Houston,TX,Texas,True,,72278.0,3836.1,48201.0,Harris,"{""48201"": 100}",Harris,48201,False,False,America/Chicago
1572,US-2021-159618-CHO-FUD-51000,2021-11-12,2027-05-09,Standard Class,159618,United States,Houston,Texas,77036,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,77036,29.70119,-95.53659,Houston,TX,Texas,True,,72278.0,3836.1,48201.0,Harris,"{""48201"": 100}",Harris,48201,False,False,America/Chicago
4023,US-2022-141593-CHO-TRI-54000,2022-12-14,2028-06-07,Second Class,141593,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,90045,33.95302,-118.40028,Los Angeles,CA,California,True,,41123.0,1475.7,6037.0,Los Angeles,"{""06037"": 100}",Los Angeles,06037,False,False,America/Los_Angeles
4025,US-2022-141593-CHO-NUT-13000,2022-12-14,2028-06-07,Second Class,141593,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,90045,33.95302,-118.40028,Los Angeles,CA,California,True,,41123.0,1475.7,6037.0,Los Angeles,"{""06037"": 100}",Los Angeles,06037,False,False,America/Los_Angeles
4026,US-2022-141593-CHO-SCR-58000,2022-12-14,2028-06-07,Second Class,141593,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,90045,33.95302,-118.40028,Los Angeles,CA,California,True,,41123.0,1475.7,6037.0,Los Angeles,"{""06037"": 100}",Los Angeles,06037,False,False,America/Los_Angeles
4029,US-2022-141593-CHO-MIL-31000,2022-12-14,2028-06-07,Second Class,141593,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,90045,33.95302,-118.40028,Los Angeles,CA,California,True,,41123.0,1475.7,6037.0,Los Angeles,"{""06037"": 100}",Los Angeles,06037,False,False,America/Los_Angeles
5294,US-2023-162943-CHO-MIL-31000,2023-07-24,2029-01-15,Second Class,162943,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,10035,40.79538,-73.92965,New York,NY,New York,True,,38595.0,10608.7,36061.0,New York,"{""36061"": 100}",New York,36061,False,False,America/New_York
6751,US-2023-110975-CHO-NUT-13000,2023-12-25,2029-06-21,Standard Class,110975,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,10024,40.78534,-73.97138,New York,NY,New York,True,,62774.0,27381.4,36061.0,New York,"{""36061"": 100}",New York,36061,False,False,America/New_York
6757,US-2023-110975-CHO-MIL-31000,2023-12-25,2029-06-21,Standard Class,110975,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,10024,40.78534,-73.97138,New York,NY,New York,True,,62774.0,27381.4,36061.0,New York,"{""36061"": 100}",New York,36061,False,False,America/New_York
7551,US-2024-132178-CHO-MIL-31000,2024-05-03,2029-10-29,Second Class,132178,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,90004,34.07624,-118.31101,Los Angeles,CA,California,True,,58833.0,7445.8,6037.0,Los Angeles,"{""06037"": 100}",Los Angeles,06037,False,False,America/Los_Angeles
7552,US-2024-132178-CHO-FUD-51000,2024-05-03,2029-10-29,Second Class,132178,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,90004,34.07624,-118.31101,Los Angeles,CA,California,True,,58833.0,7445.8,6037.0,Los Angeles,"{""06037"": 100}",Los Angeles,06037,False,False,America/Los_Angeles
133,US-2021-104269-CHO-SCR-58000,2021-03-01,2026-08-27,Second Class,104269,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,98115,47.68547,-122.28234,Seattle,WA,Washington,True,,54457.0,3207.1,53033.0,King,"{""53033"": 100}",King,53033,False,False,America/Los_Angeles
645,US-2021-128146-CHO-SCR-58000,2021-06-21,2026-12-16,Standard Class,128146,United States,Lakewood,New Jersey,08701,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,08701,40.07635,-74.20311,Lakewood,NJ,New Jersey,True,,134008.0,2091.7,34029.0,Ocean,"{""34029"": 100}",Ocean,34029,False,False,America/New_York
4476,US-2023-113292-CHO-NUT-13000,2023-03-18,2028-09-09,Second Class,113292,United States,Columbia,Tennessee,38401,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,38401,35.62955,-87.02097,Columbia,TN,Tennessee,True,,65393.0,85.1,47119.0,Maury,"{""47119"": 96.07, ""47187"": 2.1, ""47117"": 1.83}",Maury|Williamson|Marshall,47119|47187|47117,False,False,America/Chicago
4960,US-2023-127369-CHO-MIL-31000,2023-06-06,2028-11-27,First Class,127369,United States,Lowell,Massachusetts,01852,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,01852,42.63231,-71.29538,Lowell,MA,Massachusetts,True,,36546.0,2837.5,25017.0,Middlesex,"{""25017"": 100}",Middlesex,25017,False,False,America/New_York
7074,US-2024-121258-CHO-NUT-13000,2024-02-26,2029-08-24,Standard Class,121258,United States,Costa Mesa,California,92627,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,92627,33.64786,-117.9205,Costa Mesa,CA,California,True,,62181.0,3752.3,6059.0,Orange,"{""06059"": 100}",Orange,06059,False,False,America/Los_Angeles
7079,US-2024-121258-CHO-SCR-58000,2024-02-26,2029-08-24,Standard Class,121258,United States,Costa Mesa,California,92627,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,92627,33.64786,-117.9205,Costa Mesa,CA,California,True,,62181.0,3752.3,6059.0,Orange,"{""06059"": 100}",Orange,06059,False,False,America/Los_Angeles
7080,US-2024-121258-CHO-MIL-31000,2024-02-26,2029-08-24,Standard Class,121258,United States,Costa Mesa,California,92627,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,92627,33.64786,-117.9205,Costa Mesa,CA,California,True,,62181.0,3752.3,6059.0,Orange,"{""06059"": 100}",Orange,06059,False,False,America/Los_Angeles
8726,US-2024-132353-CHO-NUT-13000,2024-09-15,2030-03-10,First Class,132353,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,60653,41.81924,-87.61017,Chicago,IL,Illinois,True,,34364.0,5623.1,17031.0,Cook,"{""17031"": 100}",Cook,17031,False,False,America/Chicago
9968,US-2024-107629-CHO-TRI-54000,2024-12-14,2030-06-06,Same Day,107629,United States,Skokie,Illinois,60076,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,60076,42.03412,-87.72943,Skokie,IL,Illinois,True,,33170.0,2494.0,17031.0,Cook,"{""17031"": 100}",Cook,17031,False,False,America/Chicago
9970,US-2024-107629-CHO-NUT-13000,2024-12-14,2030-06-06,Same Day,107629,United States,Skokie,Illinois,60076,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,60076,42.03412,-87.72943,Skokie,IL,Illinois,True,,33170.0,2494.0,17031.0,Cook,"{""17031"": 100}",Cook,17031,False,False,America/Chicago
2481,US-2022-161998-CHO-TRI-54000,2022-05-01,2027-10-26,Standard Class,161998,United States,Tampa,Florida,33614,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,33614,28.00619,-82.50598,Tampa,FL,Florida,True,,46844.0,1857.0,12057.0,Hillsborough,"{""12057"": 100}",Hillsborough,12057,False,False,America/New_York
2482,US-2022-161998-CHO-SCR-58000,2022-05-01,2027-10-26,Standard Class,161998,United States,Tampa,Florida,33614,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,33614,28.00619,-82.50598,Tampa,FL,Florida,True,,46844.0,1857.0,12057.0,Hillsborough,"{""12057"": 100}",Hillsborough,12057,False,False,America/New_York
3085,US-2022-130204-CHO-TRI-54000,2022-09-03,2028-03-01,Standard Class,130204,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,94122,37.76113,-122.48433,San Francisco,CA,California,True,,59453.0,7047.4,6075.0,San Francisco,"{""06075"": 100}",San Francisco,06075,False,False,America/Los_Angeles
3089,US-2022-130204-CHO-NUT-13000,2022-09-03,2028-03-01,Standard Class,130204,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,94122,37.76113,-122.48433,San Francisco,CA,California,True,,59453.0,7047.4,6075.0,San Francisco,"{""06075"": 100}",San Francisco,06075,False,False,America/Los_Angeles
3932,US-2022-136700-CHO-NUT-13000,2022-12-06,2028-06-02,Second Class,136700,United States,Santa Barbara,California,93101,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,93101,34.41925,-119.70808,Santa Barbara,CA,California,True,,29870.0,3601.4,6083.0,Santa Barbara,"{""06083"": 100}",Santa Barbara,06083,False,False,America/Los_Angeles
