,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,Factory,Factory_lng,Factory_lat,isFactory,distance
3257,8356.0,US-2024-111423-CHO-NUT-13000,2024-08-17,2030-02-09,First Class,111423.0,United States,Watertown,New York,13601,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5.0,12.45,5.0,13601,43.96949,-75.90965,Watertown,NY,New York,True,,38332.0,105.1,36045.0,Jefferson,"{""36045"": 94.31, ""36049"": 5.69}",Jefferson|Lewis,36045|36049,False,False,America/New_York,Lot's O' Nuts,-111.768036,32.881893,False,3326.224948696572
3258,696.0,US-2021-107594-CHO-SCR-58000,2021-07-02,2026-12-27,Standard Class,107594.0,United States,Plainfield,New Jersey,07060,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1.0,2.5,1.1,,,,,,,,,,,,,,,,,,,Lot's O' Nuts,-111.768036,32.881893,False,
3259,697.0,US-2021-107594-CHO-SCR-58000,2021-07-02,2026-12-27,Standard Class,107594.0,United States,Plainfield,New Jersey,07060,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2.0,5.0,2.2,,,,,,,,,,,,,,,,,,,Lot's O' Nuts,-111.768036,32.881893,False,
3260,2819.0,US-2022-149384-CHO-SCR-58000,2022-07-10,2027-12-31,Same Day,149384.0,United States,Tempe,Arizona,85281,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3.0,7.5,3.3,85281,33.42805,-111.93157,Tempe,AZ,Arizona,True,,68623.0,1994.6,4013.0,Maricopa,"{""04013"": 100}",Maricopa,04013,False,False,America/Phoenix,Lot's O' Nuts,-111.768036,32.881893,False,62.6089074867488
3261,4022.0,US-2022-114048-CHO-TRI-54000,2022-12-14,2028-06-09,Standard Class,114048.0,United States,Costa Mesa,California,92627,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3.0,7.35,3.9,92627,33.64786,-117.9205,Costa Mesa,CA,California,True,,62181.0,3752.3,6059.0,Orange,"{""06059"": 100}",Orange,06059,False,False,America/Los_Angeles,Wicked Choccy's,-81.088371,32.076176,False,3426.4559607047004
3262,4224.0,US-2023-121755-CHO-TRI-54000,2023-01-16,2028-07-12,Second Class,121755.0,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2.0,4.9,2.6,90049,34.08749,-118.48976,Los Angeles,CA,California,True,,35819.0,923.7,6037.0,Los Angeles,"{""06037"": 100}",Los Angeles,06037,False,False,America/Los_Angeles,Wicked Choccy's,-81.088371,32.076176,False,3472.492501061113
3263,4225.0,US-2023-121755-CHO-SCR-58000,2023-01-16,2028-07-12,Second Class,121755.0,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3.0,7.5,3.3,90049,34.08749,-118.48976,Los Angeles,CA,California,True,,35819.0,923.7,6037.0,Los Angeles,"{""06037"": 100}",Los Angeles,06037,False,False,America/Los_Angeles,Lot's O' Nuts,-111.768036,32.881893,False,637.4934402863584
3264,6298.0,US-2023-110156-CHO-NUT-13000,2023-11-19,2029-05-16,Standard Class,110156.0,United States,Houston,Texas,77041,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2.0,4.98,2.0,77041,29.86203,-95.58187,Houston,TX,Texas,True,,31912.0,652.7,48201.0,Harris,"{""48201"": 100}",Harris,48201,False,False,America/Chicago,Lot's O' Nuts,-111.768036,32.881893,False,1571.2275917452052
3265,6305.0,US-2023-110156-CHO-TRI-54000,2023-11-19,2029-05-16,Standard Class,110156.0,United States,Houston,Texas,77041,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2.0,4.9,2.6,77041,29.86203,-95.58187,Houston,TX,Texas,True,,31912.0,652.7,48201.0,Harris,"{""48201"": 100}",Harris,48201,False,False,America/Chicago,Wicked Choccy's,-81.088371,32.076176,False,1402.4812318912498
3266,6307.0,US-2023-110156-CHO-FUD-51000,2023-11-19,2029-05-16,Standard Class,110156.0,United States,Houston,Texas,77041,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5.0,12.0,6.0,77041,29.86203,-95.58187,Houston,TX,Texas,True,,31912.0,652.7,48201.0,Harris,"{""48201"": 100}",Harris,48201,False,False,America/Chicago,Lot's O' Nuts,-111.768036,32.881893,False,1571.2275917452052
3267,6308.0,US-2023-110156-CHO-MIL-31000,2023-11-19,2029-05-16,Standard Class,110156.0,United States,Houston,Texas,77041,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3.0,6.33,3.42,77041,29.86203,-95.58187,Houston,TX,Texas,True,,31912.0,652.7,48201.0,Harris,"{""48201"": 100}",Harris,48201,False,False,America/Chicago,Wicked Choccy's,-81.088371,32.076176,False,1402.4812318912498
3268,6309.0,US-2023-110156-CHO-NUT-13000,2023-11-19,2029-05-16,Standard Class,110156.0,United States,Houston,Texas,77041,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,41.88,12.0,29.88,12.0,77041,29.86203,-95.58187,Houston,TX,Texas,True,,31912.0,652.7,48201.0,Harris,"{""48201"": 100}",Harris,48201,False,False,America/Chicago,Lot's O' Nuts,-111.768036,32.881893,False,1571.2275917452052
3269,6311.0,US-2023-110156-CHO-TRI-54000,2023-11-19,2029-05-16,Standard Class,110156.0,United States,Houston,Texas,77041,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2.0,4.9,2.6,77041,29.86203,-95.58187,Houston,TX,Texas,True,,31912.0,652.7,48201.0,Harris,"{""48201"": 100}",Harris,48201,False,False,America/Chicago,Wicked Choccy's,-81.088371,32.076176,False,1402.4812318912498
3270,6312.0,US-2023-110156-CHO-FUD-51000,2023-11-19,2029-05-16,Standard Class,110156.0,United States,Houston,Texas,77041,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6.0,14.4,7.2,77041,29.86203,-95.58187,Houston,TX,Texas,True,,31912.0,652.7,48201.0,Harris,"{""48201"": 100}",Harris,48201,False,False,America/Chicago,Lot's O' Nuts,-111.768036,32.881893,False,1571.2275917452052
3271,6315.0,US-2023-110156-CHO-TRI-54000,2023-11-19,2029-05-16,Standard Class,110156.0,United States,Houston,Texas,77041,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5.0,12.25,6.5,77041,29.86203,-95.58187,Houston,TX,Texas,True,,31912.0,652.7,48201.0,Harris,"{""48201"": 100}",Harris,48201,False,False,America/Chicago,Wicked Choccy's,-81.088371,32.076176,False,1402.4812318912498
3272,6411.0,US-2023-158288-CHO-FUD-51000,2023-11-26,2029-05-20,Second Class,158288.0,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,32.4,9.0,21.6,10.8,19120,40.03417,-75.11986,Philadelphia,PA,Pennsylvania,True,,71360.0,8519.2,42101.0,Philadelphia,"{""42101"": 100}",Philadelphia,42101,False,False,America/New_York,Lot's O' Nuts,-111.768036,32.881893,False,3347.5095471526674
3273,7724.0,US-2024-153080-CHO-TRI-54000,2024-05-22,2029-11-15,Second Class,153080.0,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7.0,17.15,9.1,90008,34.01037,-118.3428,Los Angeles,CA,California,True,,33076.0,4413.8,6037.0,Los Angeles,"{""06037"": 100}",Los Angeles,06037,False,False,America/Los_Angeles,Wicked Choccy's,-81.088371,32.076176,False,3460.092241708828
3274,7745.0,US-2024-160458-CHO-FUD-51000,2024-05-27,2029-11-19,Second Class,160458.0,United States,Memphis,Tennessee,38109,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5.0,12.0,6.0,38109,35.0341,-90.13533,Memphis,TN,Tennessee,True,,45204.0,292.3,47157.0,Shelby,"{""47157"": 100}",Shelby,47157,False,False,America/Chicago,Lot's O' Nuts,-111.768036,32.881893,False,2005.5112852736638
3275,34.0,US-2021-103366-CHO-SCR-58000,2021-01-15,2026-07-10,First Class,103366.0,United States,Roswell,Georgia,30076,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5.0,12.5,5.5,30076,34.02777,-84.31723,Roswell,GA,Georgia,True,,46089.0,1110.3,13121.0,Fulton,"{""13121"": 100}",Fulton,13121,False,False,America/New_York,Lot's O' Nuts,-111.768036,32.881893,False,2542.2532097356307
3276,524.0,US-2021-138513-CHO-TRI-54000,2021-05-23,2026-11-17,Standard Class,138513.0,United States,Bellevue,Washington,98006,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2.0,4.9,2.6,98006,47.55772,-122.14957,Bellevue,WA,Washington,True,,39753.0,1365.6,53033.0,King,"{""53033"": 100}",King,53033,False,False,America/Los_Angeles,Wicked Choccy's,-81.088371,32.076176,False,3848.2922945257314
3277,1681.0,US-2021-102295-CHO-MIL-31000,2021-11-24,2027-05-19,Second Class,102295.0,United States,Sacramento,California,95823,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1.0,2.11,1.14,95823,38.47473,-121.44266,Sacramento,CA,California,True,,82983.0,2791.2,6067.0,Sacramento,"{""06067"": 100}",Sacramento,06067,False,False,America/Los_Angeles,Wicked Choccy's,-81.088371,32.076176,False,3701.4227436513415
3278,3308.0,US-2022-156510-CHO-FUD-51000,2022-09-25,2028-03-21,Standard Class,156510.0,United States,Meriden,Connecticut,06450,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1.0,2.4,1.2,,,,,,,,,,,,,,,,,,,Lot's O' Nuts,-111.768036,32.881893,False,
3279,3309.0,US-2022-156510-CHO-SCR-58000,2022-09-25,2028-03-21,Standard Class,156510.0,United States,Meriden,Connecticut,06450,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2.0,5.0,2.2,,,,,,,,,,,,,,,,,,,Lot's O' Nuts,-111.768036,32.881893,False,
3280,3318.0,US-2022-156510-CHO-SCR-58000,2022-09-25,2028-03-21,Standard Class,156510.0,United States,Meriden,Connecticut,06450,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2.0,5.0,2.2,,,,,,,,,,,,,,,,,,,Lot's O' Nuts,-111.768036,32.881893,False,
3281,4523.0,US-2023-124100-CHO-MIL-31000,2023-03-31,2028-09-26,Standard Class,124100.0,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6.0,12.66,6.84,10009,40.72639,-73.97865,New York,NY,New York,True,,58418.0,36572.9,36061.0,New York,"{""36061"": 100}",New York,36061,False,False,America/New_York,Wicked Choccy's,-81.088371,32.076176,False,1152.3263141191337
3282,6337.0,US-2023-107790-CHO-SCR-58000,2023-11-20,2029-05-16,Standard Class,107790.0,United States,Houston,Texas,77041,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1.0,2.5,1.1,77041,29.86203,-95.58187,Houston,TX,Texas,True,,31912.0,652.7,48201.0,Harris,"{""48201"": 100}",Harris,48201,False,False,America/Chicago,Lot's O' Nuts,-111.768036,32.881893,False,1571.2275917452052
3283,480.0,US-2021-140165-CHO-TRI-54000,2021-05-13,2026-11-05,First Class,140165.0,United States,Hialeah,Florida,33012,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,30.0,8.0,19.6,10.4,33012,25.86583,-80.30247,Hialeah,FL,Florida,True,,71088.0,4673.8,12086.0,Miami-Dade,"{""12086"": 100}",Miami-Dade,12086,False,False,America/New_York,Wicked Choccy's,-81.088371,32.076176,False,694.7702626070238
3284,481.0,US-2021-140165-CHO-FUD-51000,2021-05-13,2026-11-05,First Class,140165.0,United States,Hialeah,Florida,33012,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2.0,4.8,2.4,33012,25.86583,-80.30247,Hialeah,FL,Florida,True,,71088.0,4673.8,12086.0,Miami-Dade,"{""12086"": 100}",Miami-Dade,12086,False,False,America/New_York,Lot's O' Nuts,-111.768036,32.881893,False,3134.459138455721
3285,1817.0,US-2021-154592-CHO-TRI-54000,2021-12-07,2027-05-31,First Class,154592.0,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3.0,7.35,3.9,94109,37.79334,-122.42138,San Francisco,CA,California,True,,56333.0,20163.9,6075.0,San Francisco,"{""06075"": 100}",San Francisco,06075,False,False,America/Los_Angeles,Wicked Choccy's,-81.088371,32.076176,False,3789.9389544828923
3286,4692.0,US-2023-152814-CHO-NUT-13000,2023-04-28,2028-10-22,Standard Class,152814.0,United States,Denver,Colorado,80219,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3.0,7.47,3.0,80219,39.69496,-105.03432,Denver,CO,Colorado,True,,64696.0,3384.1,8031.0,Denver,"{""08031"": 100}",Denver,08031,False,False,America/Denver,Lot's O' Nuts,-111.768036,32.881893,False,967.9385858618252
3287,7817.0,US-2024-133095-CHO-NUT-13000,2024-06-04,2029-11-25,Same Day,133095.0,United States,Jonesboro,Arkansas,72401,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7.0,17.43,7.0,72401,35.86835,-90.66193,Jonesboro,AR,Arkansas,True,,42159.0,183.9,5031.0,Craighead,"{""05031"": 90.71, ""05055"": 9.29}",Craighead|Greene,05031|05055,False,False,America/Chicago,Lot's O' Nuts,-111.768036,32.881893,False,1961.2943780645342
3288,7819.0,US-2024-133095-CHO-TRI-54000,2024-06-04,2029-11-25,Same Day,133095.0,United States,Jonesboro,Arkansas,72401,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3.0,7.35,3.9,72401,35.86835,-90.66193,Jonesboro,AR,Arkansas,True,,42159.0,183.9,5031.0,Craighead,"{""05031"": 90.71, ""05055"": 9.29}",Craighead|Greene,05031|05055,False,False,America/Chicago,Wicked Choccy's,-81.088371,32.076176,False,977.7246314843991
3289,8815.0,US-2024-167381-CHO-TRI-54000,2024-09-22,2030-03-17,Second Class,167381.0,United States,Lansing,Michigan,48911,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2.0,4.9,2.6,48911,42.67351,-84.57285,Lansing,MI,Michigan,True,,40755.0,907.7,26065.0,Ingham,"{""26065"": 79.92, ""26045"": 20.08}",Ingham|Eaton,26065|26045,False,False,America/Detroit,Wicked Choccy's,-81.088371,32.076176,False,1217.6225761394514
3290,8824.0,US-2024-167381-CHO-TRI-54000,2024-09-22,2030-03-17,Second Class,167381.0,United States,Lansing,Michigan,48911,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9.0,22.05,11.7,48911,42.67351,-84.57285,Lansing,MI,Michigan,True,,40755.0,907.7,26065.0,Ingham,"{""26065"": 79.92, ""26045"": 20.08}",Ingham|Eaton,26065|26045,False,False,America/Detroit,Wicked Choccy's,-81.088371,32.076176,False,1217.6225761394514
3291,9728.0,US-2024-144862-OTH-GUM-21000,2024-12-01,2030-05-28,Standard Class,144862.0,United States,Philadelphia,Pennsylvania,19143,Other,Atlantic,OTH-GUM-21000,Wonka Gum,6.25,5.0,3.25,3.0,19143,39.94315,-75.22664,Philadelphia,PA,Pennsylvania,True,,63186.0,7830.3,42101.0,Philadelphia,"{""42101"": 99.59, ""42045"": 0.41}",Philadelphia|Delaware,42101|42045,False,False,America/New_York,Secret Factory,-90.565487,41.446333,False,1302.1818859941397
3292,9742.0,US-2024-144862-CHO-MIL-31000,2024-12-01,2030-05-28,Standard Class,144862.0,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7.0,14.77,7.98,19143,39.94315,-75.22664,Philadelphia,PA,Pennsylvania,True,,63186.0,7830.3,42101.0,Philadelphia,"{""42101"": 99.59, ""42045"": 0.41}",Philadelphia|Delaware,42101|42045,False,False,America/New_York,Wicked Choccy's,-81.088371,32.076176,False,1020.7816639960618
3293,10168.0,US-2024-127516-CHO-TRI-54000,2024-12-28,2030-06-26,Standard Class,127516.0,United States,Nashville,Tennessee,37211,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1.0,2.45,1.3,37211,36.06704,-86.72345,Nashville,TN,Tennessee,True,,74389.0,1322.0,47037.0,Davidson,"{""47037"": 100}",Davidson,47037,False,False,America/Chicago,Wicked Choccy's,-81.088371,32.076176,False,682.6360466386742
3294,1377.0,US-2021-100867-CHO-FUD-51000,2021-10-19,2027-04-16,Standard Class,100867.0,United States,Lakewood,California,90712,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6.0,14.4,7.2,90712,33.849,-118.14677,Lakewood,CA,California,True,,31552.0,2889.4,6037.0,Los Angeles,"{""06037"": 100}",Los Angeles,06037,False,False,America/Los_Angeles,Lot's O' Nuts,-111.768036,32.881893,False,601.9533687756962
3295,1380.0,CA-2021-100867-CHO-FUD-51000,2021-10-19,2027-04-16,Standard Class,100867.0,Canada,Vancouver,British Columbia,V6G,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3.0,7.2,3.6,,,,,,,,,,,,,,,,,,,Lot's O' Nuts,-111.768036,32.881893,False,
3296,2363.0,US-2022-134201-CHO-TRI-54000,2022-04-10,2027-10-07,Standard Class,134201.0,United States,Rochester,New York,14609,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3.0,7.35,3.9,14609,43.17731,-77.55234,Rochester,NY,New York,True,,41134.0,2147.1,36055.0,Monroe,"{""36055"": 100}",Monroe,36055,False,False,America/New_York,Wicked Choccy's,-81.088371,32.076176,False,1272.7274357981962
3297,2365.0,US-2022-134201-CHO-MIL-31000,2022-04-10,2027-10-07,Standard Class,134201.0,United States,Rochester,New York,14609,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4.0,8.44,4.56,14609,43.17731,-77.55234,Rochester,NY,New York,True,,41134.0,2147.1,36055.0,Monroe,"{""36055"": 100}",Monroe,36055,False,False,America/New_York,Wicked Choccy's,-81.088371,32.076176,False,1272.7274357981962
3298,3461.0,CA-2022-154231-CHO-FUD-51000,2022-10-19,2028-04-15,Standard Class,154231.0,Canada,Vancouver,British Columbia,V6G,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1.0,2.4,1.2,,,,,,,,,,,,,,,,,,,Lot's O' Nuts,-111.768036,32.881893,False,
3299,3818.0,US-2022-154389-CHO-TRI-54000,2022-11-27,2028-05-25,Standard Class,154389.0,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,30.0,8.0,19.6,10.4,19140,40.01224,-75.14512,Philadelphia,PA,Pennsylvania,True,,53996.0,6613.6,42101.0,Philadelphia,"{""42101"": 100}",Philadelphia,42101,False,False,America/New_York,Wicked Choccy's,-81.088371,32.076176,False,1031.0055904727653
3300,4570.0,US-2023-104969-CHO-FUD-51000,2023-04-08,2028-10-04,Standard Class,104969.0,United States,Troy,Ohio,45373,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6.0,14.4,7.2,45373,40.03353,-84.19588,Troy,OH,Ohio,True,,37714.0,166.1,39109.0,Miami,"{""39109"": 100}",Miami,39109,False,False,America/New_York,Lot's O' Nuts,-111.768036,32.881893,False,2578.7804868081016
3301,4573.0,US-2023-104969-CHO-NUT-13000,2023-04-08,2028-10-04,Standard Class,104969.0,United States,Troy,Ohio,45373,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1.0,2.49,1.0,45373,40.03353,-84.19588,Troy,OH,Ohio,True,,37714.0,166.1,39109.0,Miami,"{""39109"": 100}",Miami,39109,False,False,America/New_York,Lot's O' Nuts,-111.768036,32.881893,False,2578.7804868081016
3302,4823.0,US-2023-146010-CHO-SCR-58000,2023-05-20,2028-11-12,First Class,146010.0,United States,Colorado Springs,Colorado,80906,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7.0,17.5,7.7,80906,38.76744,-104.87023,Colorado Springs,CO,Colorado,True,,38732.0,328.1,8041.0,El Paso,"{""08041"": 100}",El Paso,08041,False,False,America/Denver,Lot's O' Nuts,-111.768036,32.881893,False,902.2276252492686
3303,4850.0,US-2023-136126-OTH-KAZ-38000,2023-05-24,2028-11-13,Same Day,136126.0,United States,Newport News,Virginia,23602,Other,Gulf,OTH-KAZ-38000,Kazookles,13.0,4.0,1.0,12.0,23602,37.11511,-76.51625,Newport News,VA,Virginia,True,,43127.0,1266.1,51700.0,Newport News,"{""51700"": 100}",Newport News,51700,False,False,America/New_York,The Other Factory,-89.971107,35.1175,False,1227.7259454284078
3304,4851.0,US-2023-136126-CHO-MIL-31000,2023-05-24,2028-11-13,Same Day,136126.0,United States,Newport News,Virginia,23602,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5.0,10.55,5.7,23602,37.11511,-76.51625,Newport News,VA,Virginia,True,,43127.0,1266.1,51700.0,Newport News,"{""51700"": 100}",Newport News,51700,False,False,America/New_York,Wicked Choccy's,-81.088371,32.076176,False,699.1280584933855
3305,5758.0,US-2023-156097-CHO-NUT-13000,2023-09-19,2029-03-11,Same Day,156097.0,United States,Aurora,Illinois,60505,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2.0,4.98,2.0,60505,41.76527,-88.29576,Aurora,IL,Illinois,True,,59466.0,2264.1,17089.0,Kane,"{""17089"": 100}",Kane,17089,False,False,America/Chicago,Lot's O' Nuts,-111.768036,32.881893,False,2288.554732581893
3306,5764.0,US-2023-156097-CHO-NUT-13000,2023-09-19,2029-03-11,Same Day,156097.0,United States,Aurora,Illinois,60505,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2.0,4.98,2.0,60505,41.76527,-88.29576,Aurora,IL,Illinois,True,,59466.0,2264.1,17089.0,Kane,"{""17089"": 100}",Kane,17089,False,False,America/Chicago,Lot's O' Nuts,-111.768036,32.881893,False,2288.554732581893
3307,5990.0,CA-2023-174514-CHO-FUD-51000,2023-10-19,2029-04-15,Standard Class,174514.0,Canada,Vancouver,British Columbia,V6G,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1.0,2.4,1.2,,,,,,,,,,,,,,,,,,,Lot's O' Nuts,-111.768036,32.881893,False,
3308,6961.0,US-2024-112725-CHO-NUT-13000,2024-01-30,2029-07-29,Standard Class,112725.0,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1.0,2.49,1.0,94110,37.74975,-122.41528,San Francisco,CA,California,True,,69679.0,11257.3,6075.0,San Francisco,"{""06075"": 100}",San Francisco,06075,False,False,America/Los_Angeles,Lot's O' Nuts,-111.768036,32.881893,False,1106.3160495458567
3309,6965.0,US-2024-112725-CHO-FUD-51000,2024-01-30,2029-07-29,Standard Class,112725.0,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3.0,7.2,3.6,94110,37.74975,-122.41528,San Francisco,CA,California,True,,69679.0,11257.3,6075.0,San Francisco,"{""06075"": 100}",San Francisco,06075,False,False,America/Los_Angeles,Lot's O' Nuts,-111.768036,32.881893,False,1106.3160495458567
3310,6967.0,US-2024-112725-CHO-SCR-58000,2024-01-30,2029-07-29,Standard Class,112725.0,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7.0,17.5,7.7,94110,37.74975,-122.41528,San Francisco,CA,California,True,,69679.0,11257.3,6075.0,San Francisco,"{""06075"": 100}",San Francisco,06075,False,False,America/Los_Angeles,Lot's O' Nuts,-111.768036,32.881893,False,1106.3160495458567
3311,7953.0,US-2024-124744-CHO-MIL-31000,2024-06-21,2029-12-16,Standard Class,124744.0,United States,Wheeling,West Virginia,26003,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2.0,4.22,2.28,26003,40.0693,-80.6508,Wheeling,WV,West Virginia,True,,40714.0,172.6,54069.0,Ohio,"{""54069"": 62.51, ""54051"": 33.47, ""54009"": 4.02}",Ohio|Marshall|Brooke,54069|54051|54009,False,False,America/New_York,Wicked Choccy's,-81.088371,32.076176,False,889.6608104603761
3312,7955.0,US-2024-124744-CHO-TRI-54000,2024-06-21,2029-12-16,Standard Class,124744.0,United States,Wheeling,West Virginia,26003,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5.0,12.25,6.5,26003,40.0693,-80.6508,Wheeling,WV,West Virginia,True,,40714.0,172.6,54069.0,Ohio,"{""54069"": 62.51, ""54051"": 33.47, ""54009"": 4.02}",Ohio|Marshall|Brooke,54069|54051|54009,False,False,America/New_York,Wicked Choccy's,-81.088371,32.076176,False,889.6608104603761
3313,7956.0,US-2024-124744-CHO-NUT-13000,2024-06-21,2029-12-16,Standard Class,124744.0,United States,Wheeling,West Virginia,26003,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,27.92,8.0,19.92,8.0,26003,40.0693,-80.6508,Wheeling,WV,West Virginia,True,,40714.0,172.6,54069.0,Ohio,"{""54069"": 62.51, ""54051"": 33.47, ""54009"": 4.02}",Ohio|Marshall|Brooke,54069|54051|54009,False,False,America/New_York,Lot's O' Nuts,-111.768036,32.881893,False,2878.3064563705043
3314,8253.0,US-2024-125752-CHO-NUT-13000,2024-07-31,2030-01-25,Standard Class,125752.0,United States,Fort Lauderdale,Florida,33311,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2.0,4.98,2.0,33311,26.14412,-80.17319,Fort Lauderdale,FL,Florida,True,,75435.0,2808.4,12011.0,Broward,"{""12011"": 100}",Broward,12011,False,False,America/New_York,Lot's O' Nuts,-111.768036,32.881893,False,3135.0658586029263
3315,9130.0,CA-2024-107004-CHO-FUD-51000,2024-10-19,2030-04-16,Standard Class,107004.0,Canada,Vancouver,British Columbia,V6G,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3.0,7.2,3.6,,,,,,,,,,,,,,,,,,,Lot's O' Nuts,-111.768036,32.881893,False,
